player_name,season,off_score_1,off_score_2,off_score_3,def_score,reb_score
Dominic Lockhart,2020-2021,15.512783682849756,91.4966963516231,34.846308532031024,20.626256822752083,34.67394426888825
Chase Simon,2020-2021,41.71215168055157,82.4475725366274,98.10399310542948,31.169204251651824,19.56334386670497
Dmitrios Katsivelis,2020-2021,18.356794024705543,81.24102269462799,65.87187589773053,13.559322033898304,38.149956908934215
Vladimir Jankovic,2020-2021,36.972134444125246,55.932203389830505,28.066647515081872,36.024130996839986,53.547831083022125
David Kravish,2020-2021,97.6156276931916,13.817868428612467,14.16259695489802,77.87991956334388,97.58690031600115
Kenneth Ogbe,2020-2021,46.394714162596955,64.03332375754094,91.41051422005172,25.222637173226087,52.25509910945131
Devon Hall,2020-2021,57.02384372306808,98.82217753519105,90.60614765871875,63.573685722493536,46.85435219764435
Charles Galliou,2020-2021,9.04912381499569,39.29905199655271,17.293881068658433,19.074978454467107,43.23470267164608
David Holston,2020-2021,41.59724217178971,94.80034472852628,67.25079000287273,40.96523987359954,14.622234989945419
Nikolaos Zisis,2020-2021,23.039356506750934,45.64780235564493,83.42430336110314,40.62051134731399,20.769893708704394
Jaron Johnson,2020-2021,39.06923297902902,57.11002585463947,69.03188738868141,21.63171502441827,37.805228382648664
Marcus Slaughter,2020-2021,71.01407641482332,5.314564780235564,20.76989370870439,95.9494398161448,85.40649238724505
Robert Lowery,2020-2021,58.747486354495834,88.07813846595806,77.42028152829647,46.36598678540649,29.35937948865269
Alex Ruoff,2020-2021,20.16661878770468,21.51680551565642,18.213157138753232,19.936799770180983,19.046251077276644
Jesse Hunt,2020-2021,49.81327204826199,58.94857799482908,31.08302212008044,64.4355070382074,90.20396437805228
Jayson Tchicamboud,2020-2021,0.0287273771904625,27.60700948003447,4.424016087331227,0.057454754380925,12.094225797184716
Brock Motum,2020-2021,84.42976156276933,68.34243033611031,67.36569951163459,66.56133295030163,55.58747486354496
Nicolas Lang,2020-2021,39.787417408790574,82.82102844010342,80.12065498419994,36.713588049411086,8.158575122091353
Michael Stockton,2020-2021,58.17293881068658,75.84027578282104,62.56822752082735,69.54898017810974,22.292444699798907
Gregor Hrovat,2020-2021,54.582016661878775,87.73340993967251,87.64722780810112,68.37115771330078,31.71502441827061
Tre McLean,2020-2021,68.91697787991956,63.71732260844585,79.0002872737719,45.90634875035909,58.747486354495834
Hugo Invernizzi,2020-2021,16.604424016087332,74.14536052858374,37.05831657569664,70.06607296753806,46.36598678540649
Dimitris Moraitis,2020-2021,4.021832806664752,94.28325193909797,34.70267164607871,17.38006320022982,9.365124964090779
Jerry Boutsiele,2020-2021,95.57598391266878,15.254237288135592,23.958632576845737,90.92214880781384,95.6334386670497
Marcus Ginyard,2020-2021,42.229244469979896,79.74719908072393,65.75696638896869,11.20367710428038,32.89284688307957
Grismay Paumier,2020-2021,97.64435507038208,2.068371157713301,1.4938236139040506,75.23700086182131,85.43521976443552
Marcus Foster,2020-2021,60.72967538063775,64.2918701522551,56.564205688020685,58.57512209135306,25.25136455041655
Marvin Jones,2020-2021,84.57339844872163,14.823326630278654,19.01752370008618,92.96179258833668,91.61160586038494
Timothe Joseph Christian Crusol,2020-2021,0.11490950876185,6.52111462223499,5.917839701235277,0.2010916403332376,23.92990519965527
Lasannah V Kromah,2020-2021,63.54495834530307,90.37632864119506,96.61016949152544,42.229244469979896,17.351335823039356
Gerry Blakes,2020-2021,42.056880206837114,93.93852341281242,84.54467107153117,8.101120367710427,52.28382648664177
Panagiotis Vasilopoulos,2020-2021,33.89830508474576,40.96523987359954,46.653260557311114,38.149956908934215,35.7081298477449
Philip Scrubb,2020-2021,45.073254811835675,98.13272048261994,68.97443263430048,37.403045101982194,7.268026429187015
Nianta Diarra,2020-2021,95.8632576845734,2.1832806664751505,1.637460499856363,72.82390117782246,94.59925308819305
Terran Petteway,2020-2021,50.96236713588049,72.04826199367997,62.28095374892272,35.535765584602125,20.36771042803792
Tyler Larson,2020-2021,53.83510485492674,68.8882505027291,79.25883366848606,64.75150818730249,42.143062338408505
Yoan Makoundou,2020-2021,82.13157138753232,19.419706980752657,17.60988221775352,79.25883366848606,83.39557598391268
Christos Saloustros,2020-2021,10.313128411376042,21.660442401608737,15.484056305659294,21.258259120942256,76.09882217753518
Vafessa Moise Fofana,2020-2021,49.554725653547834,22.263717322608446,39.47141625969549,10.28440103418558,53.28928468830796
Ludovic Beyhurst,2020-2021,2.614191324332088,28.8135593220339,36.771042803792014,26.08445848893996,2.2120080436656133
Jaye Crockett,2020-2021,39.615053145647806,27.34846308532031,13.18586613042229,18.931341568514796,59.149669635162304
Speedy Smith,2020-2021,24.13099683998851,97.87417408790576,62.30968112611318,19.390979603562194,23.7575409365125
Glenn Cosey,2020-2021,13.588049411088768,93.90979603562197,57.8569376615915,31.14047687446136,8.216029876472279
Alex Hamilton,2020-2021,39.729962654409654,65.55587474863545,64.75150818730249,63.975869003160014,33.03648376903189
Zois Karampelas,2020-2021,3.648376903188739,26.17064062051135,79.7759264579144,1.580005745475438,41.05142200517093
DeMarcus Nelson,2020-2021,59.72421717897157,70.496983625395,74.97845446710716,11.117494972708991,44.09652398735995
Evangelos Mantzaris,2020-2021,4.222924446997989,75.49554725653547,36.857224935363405,1.350186727951738,29.53174375179546
Olivier Zacharie Hanlan,2020-2021,52.48491812697501,91.66906061476588,83.99885090491239,25.165182418845163,21.947716173513356
Loukas Mavrokefalidis,2020-2021,85.2915828784832,32.375754093651246,13.61677678827923,80.69520252800919,80.3792013789141
